formatted_date,adjclose
2019-03-05,245.1318359375
2019-03-06,243.56475830078125
2019-03-07,241.60594177246094
2019-03-08,241.1185760498047
2019-03-11,244.63491821289062
2019-03-12,245.5044708251953
2019-03-13,247.17662048339844
2019-03-14,247.0906524658203
2019-03-15,248.2946319580078
2019-03-18,249.18328857421875
2019-03-19,249.2596893310547
2019-03-20,248.37107849121094
2019-03-21,251.21054077148438
2019-03-22,246.434814453125
2019-03-25,246.21383666992188
2019-03-26,247.9915008544922
2019-03-27,246.83843994140625
2019-03-28,247.79934692382812
2019-03-29,249.39442443847656
2019-04-01,252.26756286621094
2019-04-02,252.35403442382812
2019-04-03,252.8248291015625
2019-04-04,253.4302520751953
2019-04-05,254.65066528320312
2019-04-08,254.87161254882812
2019-04-09,253.5167694091797
2019-04-10,254.39117431640625
2019-04-11,254.34310913085938
2019-04-12,256.0632019042969
2019-04-15,255.89016723632812
2019-04-16,256.0727233886719
2019-04-17,255.44815063476562
2019-04-18,255.9285888671875
2019-04-22,256.178466796875
2019-04-23,258.3885192871094
2019-04-24,257.8792724609375
2019-04-25,257.7831726074219
2019-04-26,258.9650573730469
2019-04-29,259.2917785644531
2019-04-30,259.4551696777344
2019-05-01,257.5621643066406
2019-05-02,257.05291748046875
2019-05-03,259.49359130859375
2019-05-06,258.4654541015625
2019-05-07,254.27587890625
2019-05-08,253.77613830566406
2019-05-09,252.9978485107422
2019-05-10,254.1797637939453
2019-05-13,247.9434814453125
2019-05-14,250.0958709716797
2019-05-15,251.5757293701172
2019-05-16,253.88185119628906
2019-05-17,252.3444061279297
2019-05-20,250.6244354248047
2019-05-21,252.74803161621094
2019-05-22,252.05616760253906
2019-05-23,249.10614013671875
2019-05-24,249.53858947753906
2019-05-28,247.29962158203125
2019-05-29,245.5988311767578
2019-05-30,246.28106689453125
2019-05-31,242.9851531982422
2019-06-03,242.2644805908203
2019-06-04,247.59754943847656
2019-06-05,249.6923370361328
2019-06-06,251.3162841796875
2019-06-07,253.82423400878906
2019-06-10,255.0157928466797
2019-06-11,254.96771240234375
2019-06-12,254.48728942871094
2019-06-13,255.62109375
2019-06-14,255.23672485351562
2019-06-17,255.46737670898438
2019-06-18,258.0137939453125
2019-06-19,258.696044921875
2019-06-20,261.10791015625
2019-06-21,260.8004455566406
2019-06-24,260.4641418457031
2019-06-25,257.8888854980469
2019-06-26,257.6390380859375
2019-06-27,258.5431213378906
2019-06-28,259.9726257324219
2019-07-01,262.1845397949219
2019-07-02,262.94769287109375
2019-07-03,264.9663391113281
2019-07-05,264.6282958984375
2019-07-08,263.30499267578125
2019-07-09,263.6334228515625
